signal_id,account_id,signal_type,signal_value,signal_source,signal_timestamp
SIG-000672,ACC-00075,product_usage_growth,0,product_telemetry,2026-05-21 21:00:00
SIG-000673,ACC-00046,email_engagement,1,email_platform,2026-05-24 13:00:00
SIG-000674,ACC-00100,email_engagement,1,email_platform,2026-07-13 00:00:00
SIG-000675,ACC-00163,demo_request,1,web_analytics,2026-05-27 11:00:00
SIG-000676,ACC-00092,pricing_page_visit,1,web_analytics,2026-07-16 01:00:00
SIG-000677,ACC-00198,website_visit,8,web_analytics,2026-09-09 04:00:00
SIG-000678,ACC-00090,pricing_page_visit,1,web_analytics,2026-06-17 03:00:00
SIG-000679,ACC-00108,website_visit,8,web_analytics,2026-08-31 07:00:00
SIG-000680,ACC-00079,product_usage_growth,19,product_telemetry,2026-08-25 15:00:00
SIG-000681,ACC-00005,email_engagement,1,email_platform,2026-07-17 09:00:00
SIG-000682,ACC-00200,demo_request,1,web_analytics,2026-07-15 18:00:00
SIG-000683,ACC-00076,product_usage_growth,-9,product_telemetry,2026-05-21 22:00:00
SIG-000684,ACC-00198,open_source_model_interest,1,job_boards,2026-07-28 03:00:00
SIG-000685,ACC-00163,funding_event,1,news_feed,2026-08-29 08:00:00
SIG-000686,ACC-00113,job_posting_ml_engineer,2,clay,2026-05-27 01:00:00
SIG-000687,ACC-00042,email_engagement,1,email_platform,2026-05-14 21:00:00
SIG-000688,ACC-00090,website_visit,7,web_analytics,2026-07-05 08:00:00
SIG-000689,ACC-00149,funding_event,1,news_feed,2026-06-11 06:00:00
SIG-000690,ACC-00108,website_visit,7,web_analytics,2026-08-23 08:00:00
SIG-000691,ACC-00119,email_engagement,1,email_platform,2026-08-23 21:00:00
SIG-000692,ACC-00012,product_usage_growth,13,product_telemetry,2026-07-31 16:00:00
SIG-000693,ACC-00102,website_visit,4,web_analytics,2026-09-02 04:00:00
SIG-000694,ACC-00143,website_visit,6,web_analytics,2026-08-10 15:00:00
SIG-000695,ACC-00122,email_engagement,1,email_platform,2026-08-17 12:00:00
SIG-000696,ACC-00191,demo_request,1,web_analytics,2026-05-13 20:00:00
SIG-000697,ACC-00074,website_visit,3,web_analytics,2026-06-08 23:00:00
SIG-000698,ACC-00138,pricing_page_visit,1,web_analytics,2026-09-08 19:00:00
SIG-000699,ACC-00172,product_usage_growth,28,product_telemetry,2026-06-10 23:00:00
SIG-000700,ACC-00048,pricing_page_visit,1,web_analytics,2026-06-12 21:00:00
SIG-000701,ACC-00163,website_visit,1,web_analytics,2026-07-10 22:00:00
SIG-000702,ACC-00174,open_source_model_interest,1,job_boards,2026-08-19 07:00:00
SIG-000703,ACC-00010,email_engagement,1,email_platform,2026-08-08 10:00:00
SIG-000704,ACC-00005,email_engagement,1,email_platform,2026-06-23 19:00:00
SIG-000705,ACC-00063,pricing_page_visit,1,web_analytics,2026-08-16 08:00:00
SIG-000706,ACC-00122,email_engagement,1,email_platform,2026-07-18 20:00:00
SIG-000707,ACC-00039,email_engagement,1,email_platform,2026-09-14 23:00:00
SIG-000708,ACC-00092,website_visit,7,web_analytics,2026-09-16 21:00:00
SIG-000709,ACC-00130,pricing_page_visit,1,web_analytics,2026-07-26 04:00:00
SIG-000710,ACC-00166,product_usage_growth,29,product_telemetry,2026-05-29 17:00:00
SIG-000711,ACC-00016,job_posting_ml_engineer,2,clay,2026-07-20 12:00:00
SIG-000712,ACC-00122,website_visit,1,web_analytics,2026-09-03 11:00:00
SIG-000713,ACC-00028,funding_event,1,news_feed,2026-06-05 02:00:00
SIG-000714,ACC-00098,pricing_page_visit,1,web_analytics,2026-06-10 05:00:00
SIG-000715,ACC-00063,website_visit,6,web_analytics,2026-06-08 22:00:00
SIG-000716,ACC-00108,website_visit,4,web_analytics,2026-06-17 17:00:00
SIG-000717,ACC-00063,pricing_page_visit,1,web_analytics,2026-08-07 10:00:00
SIG-000718,ACC-00157,pricing_page_visit,1,web_analytics,2026-08-05 22:00:00
SIG-000719,ACC-00180,website_visit,8,web_analytics,2026-09-14 23:00:00
SIG-000720,ACC-00118,pricing_page_visit,1,web_analytics,2026-09-13 23:00:00
SIG-000721,ACC-00035,website_visit,7,web_analytics,2026-09-04 14:00:00
SIG-000722,ACC-00092,website_visit,7,web_analytics,2026-07-20 19:00:00
SIG-000723,ACC-00117,job_posting_ml_engineer,2,clay,2026-06-29 22:00:00
SIG-000724,ACC-00014,email_engagement,1,email_platform,2026-07-22 19:00:00
SIG-000725,ACC-00066,website_visit,1,web_analytics,2026-06-14 02:00:00
SIG-000726,ACC-00130,email_engagement,1,email_platform,2026-08-01 17:00:00
SIG-000727,ACC-00040,open_source_model_interest,1,job_boards,2026-07-29 11:00:00
SIG-000728,ACC-00113,job_posting_ml_engineer,2,clay,2026-07-19 05:00:00
SIG-000729,ACC-00066,website_visit,8,web_analytics,2026-05-19 16:00:00
SIG-000730,ACC-00096,pricing_page_visit,1,web_analytics,2026-06-03 02:00:00
SIG-000731,ACC-00114,job_posting_ml_engineer,1,clay,2026-06-02 16:00:00
SIG-000732,ACC-00080,email_engagement,1,email_platform,2026-06-14 04:00:00
SIG-000733,ACC-00092,pricing_page_visit,1,web_analytics,2026-08-15 20:00:00
SIG-000734,ACC-00043,open_source_model_interest,1,job_boards,2026-06-16 03:00:00
SIG-000735,ACC-00122,open_source_model_interest,1,job_boards,2026-07-02 22:00:00
SIG-000736,ACC-00022,pricing_page_visit,1,web_analytics,2026-08-09 12:00:00
SIG-000737,ACC-00069,job_posting_ml_engineer,4,clay,2026-09-04 22:00:00
SIG-000738,ACC-00122,job_posting_ml_engineer,4,clay,2026-06-18 22:00:00
SIG-000739,ACC-00011,job_posting_ml_engineer,3,clay,2026-08-13 10:00:00
SIG-000740,ACC-00163,open_source_model_interest,1,job_boards,2026-08-26 22:00:00
SIG-000741,ACC-00102,pricing_page_visit,1,web_analytics,2026-08-08 05:00:00
SIG-000742,ACC-00092,email_engagement,1,email_platform,2026-08-28 15:00:00
SIG-000743,ACC-00092,product_usage_growth,40,product_telemetry,2026-07-03 18:00:00
SIG-000744,ACC-00129,website_visit,2,web_analytics,2026-06-04 22:00:00
SIG-000745,ACC-00122,website_visit,6,web_analytics,2026-07-31 03:00:00
SIG-000746,ACC-00010,pricing_page_visit,1,web_analytics,2026-09-03 19:00:00
SIG-000747,ACC-00198,website_visit,7,web_analytics,2026-08-08 16:00:00
SIG-000748,ACC-00108,website_visit,2,web_analytics,2026-07-21 03:00:00
SIG-000749,ACC-00198,website_visit,1,web_analytics,2026-09-09 15:00:00
SIG-000750,ACC-00004,pricing_page_visit,1,web_analytics,2026-06-24 23:00:00
SIG-000751,ACC-00100,demo_request,1,web_analytics,2026-06-18 21:00:00
SIG-000752,ACC-00166,website_visit,6,web_analytics,2026-09-19 04:00:00
SIG-000753,ACC-00106,job_posting_ml_engineer,1,clay,2026-07-09 20:00:00
SIG-000754,ACC-00067,pricing_page_visit,1,web_analytics,2026-09-18 22:00:00
SIG-000755,ACC-00086,website_visit,6,web_analytics,2026-05-29 11:00:00
SIG-000756,ACC-00106,job_posting_ml_engineer,3,clay,2026-05-20 21:00:00
SIG-000757,ACC-00029,job_posting_ml_engineer,2,clay,2026-05-13 17:00:00
SIG-000758,ACC-00006,website_visit,8,web_analytics,2026-08-21 03:00:00
SIG-000759,ACC-00065,website_visit,3,web_analytics,2026-05-30 20:00:00
SIG-000760,ACC-00098,product_usage_growth,22,product_telemetry,2026-05-20 21:00:00
SIG-000761,ACC-00042,open_source_model_interest,1,job_boards,2026-07-24 00:00:00
SIG-000762,ACC-00157,website_visit,6,web_analytics,2026-05-31 11:00:00
SIG-000763,ACC-00010,website_visit,2,web_analytics,2026-08-01 19:00:00
SIG-000764,ACC-00150,pricing_page_visit,1,web_analytics,2026-07-02 17:00:00
SIG-000765,ACC-00052,product_usage_growth,36,product_telemetry,2026-08-18 02:00:00
SIG-000766,ACC-00155,website_visit,7,web_analytics,2026-05-25 08:00:00
SIG-000767,ACC-00092,product_usage_growth,8,product_telemetry,2026-07-09 14:00:00
SIG-000768,ACC-00183,website_visit,6,web_analytics,2026-08-19 10:00:00
SIG-000769,ACC-00184,email_engagement,1,email_platform,2026-06-15 17:00:00
SIG-000770,ACC-00089,website_visit,4,web_analytics,2026-08-05 03:00:00
SIG-000771,ACC-00080,open_source_model_interest,1,job_boards,2026-06-11 08:00:00
SIG-000772,ACC-00142,open_source_model_interest,1,job_boards,2026-07-09 09:00:00
SIG-000773,ACC-00053,job_posting_ml_engineer,1,clay,2026-06-29 00:00:00
SIG-000774,ACC-00017,product_usage_growth,10,product_telemetry,2026-08-15 04:00:00
SIG-000775,ACC-00078,product_usage_growth,15,product_telemetry,2026-09-17 07:00:00
SIG-000776,ACC-00151,website_visit,3,web_analytics,2026-08-07 17:00:00
SIG-000777,ACC-00142,website_visit,1,web_analytics,2026-06-25 00:00:00
SIG-000778,ACC-00042,email_engagement,1,email_platform,2026-08-20 11:00:00
SIG-000779,ACC-00092,demo_request,1,web_analytics,2026-05-23 22:00:00
SIG-000780,ACC-00172,demo_request,1,web_analytics,2026-08-21 16:00:00
SIG-000781,ACC-00172,demo_request,1,web_analytics,2026-07-10 20:00:00
SIG-000782,ACC-00155,website_visit,8,web_analytics,2026-08-18 15:00:00
SIG-000783,ACC-00191,product_usage_growth,-8,product_telemetry,2026-06-11 01:00:00
SIG-000784,ACC-00139,email_engagement,1,email_platform,2026-08-03 23:00:00
SIG-000785,ACC-00005,email_engagement,1,email_platform,2026-08-18 00:00:00
SIG-000786,ACC-00054,website_visit,5,web_analytics,2026-08-19 02:00:00
SIG-000787,ACC-00155,website_visit,1,web_analytics,2026-09-08 02:00:00
SIG-000788,ACC-00079,demo_request,1,web_analytics,2026-07-01 02:00:00
SIG-000789,ACC-00094,email_engagement,1,email_platform,2026-07-21 17:00:00
SIG-000790,ACC-00092,product_usage_growth,60,product_telemetry,2026-07-26 00:00:00
SIG-000791,ACC-00042,job_posting_ml_engineer,1,clay,2026-07-16 10:00:00
SIG-000792,ACC-00054,pricing_page_visit,1,web_analytics,2026-08-14 01:00:00
SIG-000793,ACC-00172,job_posting_ml_engineer,3,clay,2026-08-09 05:00:00
SIG-000794,ACC-00084,open_source_model_interest,1,job_boards,2026-07-18 16:00:00
SIG-000795,ACC-00155,website_visit,7,web_analytics,2026-08-28 07:00:00
SIG-000796,ACC-00073,website_visit,4,web_analytics,2026-08-25 06:00:00
SIG-000797,ACC-00060,pricing_page_visit,1,web_analytics,2026-07-03 00:00:00
SIG-000798,ACC-00129,website_visit,6,web_analytics,2026-07-11 23:00:00
SIG-000799,ACC-00005,website_visit,7,web_analytics,2026-06-08 03:00:00
SIG-000800,ACC-00070,website_visit,3,web_analytics,2026-06-15 00:00:00
SIG-000801,ACC-00017,open_source_model_interest,1,job_boards,2026-05-25 13:00:00
SIG-000802,ACC-00100,funding_event,1,news_feed,2026-07-23 09:00:00
SIG-000803,ACC-00026,open_source_model_interest,1,job_boards,2026-08-30 16:00:00
SIG-000804,ACC-00027,website_visit,1,web_analytics,2026-05-16 18:00:00
SIG-000805,ACC-00112,demo_request,1,web_analytics,2026-08-19 06:00:00
SIG-000806,ACC-00063,product_usage_growth,58,product_telemetry,2026-06-23 11:00:00
SIG-000807,ACC-00173,open_source_model_interest,1,job_boards,2026-07-24 13:00:00
SIG-000808,ACC-00042,email_engagement,1,email_platform,2026-06-14 13:00:00
SIG-000809,ACC-00010,pricing_page_visit,1,web_analytics,2026-07-05 03:00:00
SIG-000810,ACC-00063,website_visit,7,web_analytics,2026-09-10 04:00:00
SIG-000811,ACC-00128,website_visit,1,web_analytics,2026-07-05 07:00:00
SIG-000812,ACC-00100,product_usage_growth,35,product_telemetry,2026-09-17 15:00:00
SIG-000813,ACC-00063,website_visit,3,web_analytics,2026-05-18 18:00:00
SIG-000814,ACC-00181,website_visit,8,web_analytics,2026-07-05 07:00:00
SIG-000815,ACC-00054,email_engagement,1,email_platform,2026-05-30 13:00:00
SIG-000816,ACC-00193,pricing_page_visit,1,web_analytics,2026-08-02 09:00:00
SIG-000817,ACC-00108,pricing_page_visit,1,web_analytics,2026-07-31 03:00:00
SIG-000818,ACC-00072,website_visit,8,web_analytics,2026-06-28 06:00:00
SIG-000819,ACC-00193,product_usage_growth,4,product_telemetry,2026-08-23 18:00:00
SIG-000820,ACC-00100,email_engagement,1,email_platform,2026-06-01 23:00:00
SIG-000821,ACC-00115,email_engagement,1,email_platform,2026-06-02 11:00:00
SIG-000822,ACC-00190,email_engagement,1,email_platform,2026-07-13 20:00:00
SIG-000823,ACC-00122,website_visit,2,web_analytics,2026-08-12 11:00:00
SIG-000824,ACC-00108,website_visit,4,web_analytics,2026-09-14 23:00:00
SIG-000825,ACC-00005,pricing_page_visit,1,web_analytics,2026-06-25 05:00:00
SIG-000826,ACC-00134,pricing_page_visit,1,web_analytics,2026-07-13 07:00:00
SIG-000827,ACC-00100,job_posting_ml_engineer,3,clay,2026-08-04 17:00:00
SIG-000828,ACC-00181,job_posting_ml_engineer,3,clay,2026-07-09 23:00:00
SIG-000829,ACC-00054,website_visit,8,web_analytics,2026-07-04 15:00:00
SIG-000830,ACC-00004,demo_request,1,web_analytics,2026-06-18 19:00:00
SIG-000831,ACC-00139,email_engagement,1,email_platform,2026-06-13 16:00:00
SIG-000832,ACC-00037,email_engagement,1,email_platform,2026-07-31 20:00:00
SIG-000833,ACC-00010,website_visit,6,web_analytics,2026-07-30 01:00:00
SIG-000834,ACC-00015,website_visit,7,web_analytics,2026-06-18 04:00:00
SIG-000835,ACC-00034,product_usage_growth,43,product_telemetry,2026-05-14 18:00:00
SIG-000836,ACC-00089,job_posting_ml_engineer,3,clay,2026-09-03 20:00:00
SIG-000837,ACC-00108,email_engagement,1,email_platform,2026-05-12 06:00:00
SIG-000838,ACC-00103,pricing_page_visit,1,web_analytics,2026-09-19 13:00:00
SIG-000839,ACC-00155,job_posting_ml_engineer,3,clay,2026-07-25 09:00:00
SIG-000840,ACC-00145,website_visit,4,web_analytics,2026-07-21 09:00:00
SIG-000841,ACC-00042,open_source_model_interest,1,job_boards,2026-09-05 22:00:00
SIG-000842,ACC-00057,email_engagement,1,email_platform,2026-06-28 16:00:00
SIG-000843,ACC-00144,website_visit,3,web_analytics,2026-06-28 17:00:00
SIG-000844,ACC-00006,product_usage_growth,12,product_telemetry,2026-07-16 18:00:00
SIG-000845,ACC-00153,website_visit,7,web_analytics,2026-07-29 04:00:00
SIG-000846,ACC-00089,website_visit,7,web_analytics,2026-07-21 19:00:00
SIG-000847,ACC-00098,website_visit,8,web_analytics,2026-08-04 04:00:00
SIG-000848,ACC-00054,website_visit,8,web_analytics,2026-09-14 09:00:00
SIG-000849,ACC-00054,product_usage_growth,8,product_telemetry,2026-09-01 05:00:00
SIG-000850,ACC-00172,open_source_model_interest,1,job_boards,2026-08-25 06:00:00
SIG-000851,ACC-00010,product_usage_growth,21,product_telemetry,2026-08-29 10:00:00
SIG-000852,ACC-00172,email_engagement,1,email_platform,2026-06-24 20:00:00
SIG-000853,ACC-00042,email_engagement,1,email_platform,2026-06-27 03:00:00
SIG-000854,ACC-00005,email_engagement,1,email_platform,2026-09-08 15:00:00
SIG-000855,ACC-00030,email_engagement,1,email_platform,2026-07-24 18:00:00
SIG-000856,ACC-00108,website_visit,5,web_analytics,2026-08-22 03:00:00
SIG-000857,ACC-00010,website_visit,5,web_analytics,2026-06-26 15:00:00
SIG-000858,ACC-00006,product_usage_growth,44,product_telemetry,2026-06-25 23:00:00
SIG-000859,ACC-00122,website_visit,5,web_analytics,2026-08-24 10:00:00
SIG-000860,ACC-00173,pricing_page_visit,1,web_analytics,2026-08-11 22:00:00
SIG-000861,ACC-00042,pricing_page_visit,1,web_analytics,2026-06-01 19:00:00
SIG-000862,ACC-00006,pricing_page_visit,1,web_analytics,2026-06-21 08:00:00
SIG-000863,ACC-00127,job_posting_ml_engineer,3,clay,2026-07-19 06:00:00
SIG-000864,ACC-00142,email_engagement,1,email_platform,2026-08-29 00:00:00
SIG-000865,ACC-00138,email_engagement,1,email_platform,2026-06-19 18:00:00
SIG-000866,ACC-00004,pricing_page_visit,1,web_analytics,2026-09-04 07:00:00
SIG-000867,ACC-00198,product_usage_growth,8,product_telemetry,2026-06-04 11:00:00
SIG-000868,ACC-00066,website_visit,3,web_analytics,2026-06-14 19:00:00
SIG-000869,ACC-00122,pricing_page_visit,1,web_analytics,2026-08-10 18:00:00
SIG-000870,ACC-00042,website_visit,2,web_analytics,2026-08-12 13:00:00
SIG-000871,ACC-00039,job_posting_ml_engineer,4,clay,2026-06-25 04:00:00
SIG-000872,ACC-00181,website_visit,2,web_analytics,2026-09-10 23:00:00
SIG-000873,ACC-00132,website_visit,7,web_analytics,2026-07-15 00:00:00
SIG-000874,ACC-00185,website_visit,3,web_analytics,2026-06-15 14:00:00
SIG-000875,ACC-00106,email_engagement,1,email_platform,2026-08-30 20:00:00
SIG-000876,ACC-00084,demo_request,1,web_analytics,2026-09-06 07:00:00
SIG-000877,ACC-00053,website_visit,2,web_analytics,2026-06-26 18:00:00
SIG-000878,ACC-00054,email_engagement,1,email_platform,2026-07-02 12:00:00
SIG-000879,ACC-00167,open_source_model_interest,1,job_boards,2026-09-08 00:00:00
SIG-000880,ACC-00127,website_visit,6,web_analytics,2026-09-17 07:00:00
SIG-000881,ACC-00105,email_engagement,1,email_platform,2026-08-16 20:00:00
SIG-000882,ACC-00088,pricing_page_visit,1,web_analytics,2026-06-14 03:00:00
SIG-000883,ACC-00013,website_visit,3,web_analytics,2026-08-26 20:00:00
SIG-000884,ACC-00063,product_usage_growth,54,product_telemetry,2026-06-24 04:00:00
SIG-000885,ACC-00090,website_visit,7,web_analytics,2026-07-20 12:00:00
SIG-000886,ACC-00159,website_visit,3,web_analytics,2026-09-16 14:00:00
SIG-000887,ACC-00083,email_engagement,1,email_platform,2026-05-26 08:00:00
SIG-000888,ACC-00092,website_visit,5,web_analytics,2026-08-28 16:00:00
SIG-000889,ACC-00198,email_engagement,1,email_platform,2026-08-15 15:00:00
SIG-000890,ACC-00128,website_visit,5,web_analytics,2026-08-17 04:00:00
SIG-000891,ACC-00166,open_source_model_interest,1,job_boards,2026-05-13 04:00:00
SIG-000892,ACC-00181,website_visit,1,web_analytics,2026-08-11 15:00:00
SIG-000893,ACC-00054,email_engagement,1,email_platform,2026-05-23 21:00:00
SIG-000894,ACC-00130,email_engagement,1,email_platform,2026-08-03 19:00:00
SIG-000895,ACC-00108,job_posting_ml_engineer,4,clay,2026-09-03 08:00:00
SIG-000896,ACC-00166,email_engagement,1,email_platform,2026-05-26 17:00:00
SIG-000897,ACC-00124,website_visit,4,web_analytics,2026-06-14 17:00:00
SIG-000898,ACC-00096,funding_event,1,news_feed,2026-07-27 18:00:00
SIG-000899,ACC-00179,pricing_page_visit,1,web_analytics,2026-08-14 16:00:00
SIG-000900,ACC-00006,website_visit,8,web_analytics,2026-07-26 21:00:00
SIG-000901,ACC-00051,product_usage_growth,33,product_telemetry,2026-07-05 13:00:00
SIG-000902,ACC-00122,email_engagement,1,email_platform,2026-06-12 18:00:00
SIG-000903,ACC-00156,website_visit,3,web_analytics,2026-09-16 14:00:00
SIG-000904,ACC-00041,email_engagement,1,email_platform,2026-07-14 02:00:00
SIG-000905,ACC-00119,open_source_model_interest,1,job_boards,2026-09-10 12:00:00
SIG-000906,ACC-00052,pricing_page_visit,1,web_analytics,2026-06-22 12:00:00
SIG-000907,ACC-00177,email_engagement,1,email_platform,2026-09-15 09:00:00
SIG-000908,ACC-00132,product_usage_growth,48,product_telemetry,2026-06-06 05:00:00
SIG-000909,ACC-00155,pricing_page_visit,1,web_analytics,2026-05-25 05:00:00
SIG-000910,ACC-00155,email_engagement,1,email_platform,2026-05-30 22:00:00
SIG-000911,ACC-00166,open_source_model_interest,1,job_boards,2026-08-27 22:00:00
SIG-000912,ACC-00122,website_visit,2,web_analytics,2026-09-10 21:00:00
SIG-000913,ACC-00122,website_visit,8,web_analytics,2026-07-31 03:00:00
SIG-000914,ACC-00093,open_source_model_interest,1,job_boards,2026-09-18 07:00:00
SIG-000915,ACC-00133,website_visit,5,web_analytics,2026-07-20 18:00:00
SIG-000916,ACC-00110,website_visit,1,web_analytics,2026-06-30 08:00:00
SIG-000917,ACC-00163,open_source_model_interest,1,job_boards,2026-06-11 17:00:00
SIG-000918,ACC-00151,pricing_page_visit,1,web_analytics,2026-06-30 02:00:00
SIG-000919,ACC-00066,website_visit,3,web_analytics,2026-07-15 01:00:00
SIG-000920,ACC-00098,website_visit,2,web_analytics,2026-09-16 22:00:00
SIG-000921,ACC-00043,website_visit,2,web_analytics,2026-08-17 04:00:00
SIG-000922,ACC-00095,website_visit,4,web_analytics,2026-07-18 19:00:00
SIG-000923,ACC-00100,job_posting_ml_engineer,3,clay,2026-08-13 22:00:00
SIG-000924,ACC-00163,product_usage_growth,5,product_telemetry,2026-08-23 14:00:00
SIG-000925,ACC-00054,website_visit,8,web_analytics,2026-06-11 15:00:00
SIG-000926,ACC-00009,pricing_page_visit,1,web_analytics,2026-06-04 06:00:00
SIG-000927,ACC-00166,product_usage_growth,28,product_telemetry,2026-09-17 13:00:00
SIG-000928,ACC-00165,email_engagement,1,email_platform,2026-06-23 03:00:00
SIG-000929,ACC-00157,email_engagement,1,email_platform,2026-07-31 23:00:00
SIG-000930,ACC-00004,email_engagement,1,email_platform,2026-08-21 12:00:00
SIG-000931,ACC-00042,website_visit,3,web_analytics,2026-05-19 12:00:00
SIG-000932,ACC-00093,job_posting_ml_engineer,4,clay,2026-05-31 02:00:00
SIG-000933,ACC-00053,website_visit,4,web_analytics,2026-08-24 00:00:00
SIG-000934,ACC-00154,website_visit,4,web_analytics,2026-05-28 05:00:00
SIG-000935,ACC-00073,product_usage_growth,44,product_telemetry,2026-07-30 00:00:00
SIG-000936,ACC-00172,product_usage_growth,-6,product_telemetry,2026-05-12 10:00:00
SIG-000937,ACC-00079,email_engagement,1,email_platform,2026-08-21 13:00:00
SIG-000938,ACC-00113,funding_event,1,news_feed,2026-07-25 21:00:00
SIG-000939,ACC-00042,funding_event,1,news_feed,2026-09-16 20:00:00
SIG-000940,ACC-00130,email_engagement,1,email_platform,2026-06-13 09:00:00
SIG-000941,ACC-00138,website_visit,5,web_analytics,2026-05-31 08:00:00
SIG-000942,ACC-00054,website_visit,8,web_analytics,2026-07-11 05:00:00
SIG-000943,ACC-00130,website_visit,6,web_analytics,2026-09-14 09:00:00
SIG-000944,ACC-00163,open_source_model_interest,1,job_boards,2026-06-08 17:00:00
SIG-000945,ACC-00139,website_visit,1,web_analytics,2026-08-26 05:00:00
SIG-000946,ACC-00074,website_visit,6,web_analytics,2026-07-01 03:00:00
SIG-000947,ACC-00104,website_visit,8,web_analytics,2026-06-15 23:00:00
SIG-000948,ACC-00066,website_visit,1,web_analytics,2026-06-28 20:00:00
SIG-000949,ACC-00061,website_visit,4,web_analytics,2026-09-17 20:00:00
SIG-000950,ACC-00070,product_usage_growth,-4,product_telemetry,2026-07-04 16:00:00
SIG-000951,ACC-00191,email_engagement,1,email_platform,2026-08-15 00:00:00
SIG-000952,ACC-00036,website_visit,3,web_analytics,2026-08-19 02:00:00
SIG-000953,ACC-00151,email_engagement,1,email_platform,2026-05-19 11:00:00
SIG-000954,ACC-00198,website_visit,2,web_analytics,2026-07-28 20:00:00
SIG-000955,ACC-00142,website_visit,1,web_analytics,2026-06-13 12:00:00
SIG-000956,ACC-00091,website_visit,6,web_analytics,2026-08-11 02:00:00
SIG-000957,ACC-00042,website_visit,6,web_analytics,2026-07-30 06:00:00
SIG-000958,ACC-00089,pricing_page_visit,1,web_analytics,2026-05-24 15:00:00
SIG-000959,ACC-00065,website_visit,8,web_analytics,2026-09-12 03:00:00
SIG-000960,ACC-00119,pricing_page_visit,1,web_analytics,2026-06-01 12:00:00
SIG-000961,ACC-00143,pricing_page_visit,1,web_analytics,2026-07-12 07:00:00
SIG-000962,ACC-00172,pricing_page_visit,1,web_analytics,2026-08-02 06:00:00
SIG-000963,ACC-00089,email_engagement,1,email_platform,2026-09-06 22:00:00
SIG-000964,ACC-00010,website_visit,1,web_analytics,2026-07-20 16:00:00
SIG-000965,ACC-00074,website_visit,7,web_analytics,2026-08-25 11:00:00
SIG-000966,ACC-00181,website_visit,4,web_analytics,2026-06-22 22:00:00
SIG-000967,ACC-00166,website_visit,1,web_analytics,2026-05-13 20:00:00
SIG-000968,ACC-00193,website_visit,4,web_analytics,2026-09-02 13:00:00
SIG-000969,ACC-00130,website_visit,1,web_analytics,2026-06-26 18:00:00
SIG-000970,ACC-00089,product_usage_growth,35,product_telemetry,2026-05-21 00:00:00
SIG-000971,ACC-00066,email_engagement,1,email_platform,2026-07-23 02:00:00
SIG-000972,ACC-00197,website_visit,2,web_analytics,2026-06-26 04:00:00
SIG-000973,ACC-00093,open_source_model_interest,1,job_boards,2026-06-18 04:00:00
SIG-000974,ACC-00100,website_visit,6,web_analytics,2026-07-11 21:00:00
SIG-000975,ACC-00167,website_visit,7,web_analytics,2026-06-20 03:00:00
SIG-000976,ACC-00163,job_posting_ml_engineer,3,clay,2026-08-28 12:00:00
SIG-000977,ACC-00100,email_engagement,1,email_platform,2026-08-06 10:00:00
SIG-000978,ACC-00093,product_usage_growth,25,product_telemetry,2026-07-02 12:00:00
SIG-000979,ACC-00143,job_posting_ml_engineer,4,clay,2026-06-23 09:00:00
SIG-000980,ACC-00004,email_engagement,1,email_platform,2026-07-06 23:00:00
SIG-000981,ACC-00045,website_visit,5,web_analytics,2026-09-16 04:00:00
SIG-000982,ACC-00092,product_usage_growth,52,product_telemetry,2026-07-03 18:00:00
SIG-000983,ACC-00181,product_usage_growth,7,product_telemetry,2026-06-22 09:00:00
SIG-000984,ACC-00132,demo_request,1,web_analytics,2026-08-13 19:00:00
SIG-000985,ACC-00163,open_source_model_interest,1,job_boards,2026-05-21 07:00:00
SIG-000986,ACC-00181,email_engagement,1,email_platform,2026-07-15 09:00:00
SIG-000987,ACC-00048,email_engagement,1,email_platform,2026-07-17 14:00:00
SIG-000988,ACC-00063,website_visit,2,web_analytics,2026-08-04 06:00:00
SIG-000989,ACC-00115,website_visit,8,web_analytics,2026-06-20 04:00:00
SIG-000990,ACC-00130,pricing_page_visit,1,web_analytics,2026-09-13 05:00:00
SIG-000991,ACC-00042,email_engagement,1,email_platform,2026-06-16 14:00:00
SIG-000992,ACC-00148,product_usage_growth,6,product_telemetry,2026-06-07 21:00:00
SIG-000993,ACC-00198,product_usage_growth,0,product_telemetry,2026-09-05 10:00:00
SIG-000994,ACC-00170,website_visit,2,web_analytics,2026-06-27 17:00:00
SIG-000995,ACC-00163,demo_request,1,web_analytics,2026-08-14 01:00:00
SIG-000996,ACC-00130,website_visit,3,web_analytics,2026-09-18 03:00:00
SIG-000997,ACC-00055,website_visit,1,web_analytics,2026-08-26 11:00:00
SIG-000998,ACC-00142,website_visit,8,web_analytics,2026-08-19 09:00:00
SIG-000999,ACC-00054,product_usage_growth,5,product_telemetry,2026-06-01 14:00:00
SIG-001000,ACC-00051,website_visit,4,web_analytics,2026-07-30 03:00:00
SIG-001001,ACC-00078,demo_request,1,web_analytics,2026-06-11 06:00:00
SIG-001002,ACC-00031,email_engagement,1,email_platform,2026-07-09 04:00:00
SIG-001003,ACC-00108,website_visit,5,web_analytics,2026-09-09 07:00:00
SIG-001004,ACC-00123,product_usage_growth,-9,product_telemetry,2026-08-10 07:00:00
SIG-001005,ACC-00132,website_visit,7,web_analytics,2026-08-12 07:00:00
SIG-001006,ACC-00148,pricing_page_visit,1,web_analytics,2026-06-11 16:00:00
SIG-001007,ACC-00169,email_engagement,1,email_platform,2026-07-15 14:00:00
